Time 	  T Cryostat 	 T Sample
1474571384.42	277.653	276.38
1474571414.7	277.478	276.43
1474571444.93	277.667	276.487
1474571475.18	277.382	276.523
1474571505.43	277.536	276.523
1474571535.71	277.403	276.546
1474571565.93	277.512	276.529
1474571596.18	277.616	276.596
1474571626.43	277.623	276.579
1474571656.67	277.574	276.579
1474571686.96	277.616	276.68
1474571717.18	277.821	276.688
1474571747.39	277.811	276.663
1474571777.68	277.752	276.684
1474571807.94	277.856	276.687
1474571838.18	277.825	276.711
1474571868.43	277.952	276.769
1474571898.68	277.808	276.794
1474571928.97	277.911	276.819
1474571959.19	277.835	276.753
1474571989.47	277.825	276.874
1474572019.73	277.899	276.88
1474572049.97	278.087	276.865
1474572080.22	277.879	276.854
1474572110.43	278.127	276.886
1474572140.68	278.144	276.989
1474572170.94	278.187	276.948
1474572201.2	277.942	276.998
1474572231.49	277.917	277.001
1474572261.74	278.127	277.033
1474572291.98	278.178	277.049
1474572322.2	278.3	277.097
1474572352.41	278.255	277.071
1474572382.72	278.454	277.174
1474572412.95	278.275	277.134
1474572443.2	278.251	277.155
1474572473.47	278.116	277.183
1474572503.69	278.225	277.179
1474572533.99	278.253	277.209
1474572564.2	278.362	277.25
1474572594.49	278.33	277.224
1474572624.71	278.277	277.265
1474572654.96	278.405	277.352
1474572685.17	278.496	277.304
1474572715.42	278.497	277.35
1474572745.7	278.522	277.359
1474572775.99	278.549	277.403
1474572806.24	278.349	277.466
1474572836.49	278.523	277.463
1474572866.74	278.677	277.481
1474572896.96	278.508	277.507
1474572927.24	278.526	277.512
1474572957.47	278.537	277.472
1474572987.72	278.753	277.618
1474573017.96	278.844	277.544
1474573048.17	278.618	277.621
1474573078.46	278.88	277.627
1474573108.76	278.791	277.63
1474573139.01	278.625	277.7
1474573169.26	278.673	277.702
1474573199.51	278.739	277.7
1474573229.71	278.95	277.777
1474573260.0	279.029	277.787
1474573290.22	278.941	277.789
1474573320.5	279.07	277.83
1474573350.73	279.046	277.802
1474573380.97	278.991	277.854
1474573411.22	279.077	277.873
1474573441.48	279.133	277.895
1474573471.75	279.088	277.891
1474573501.98	278.901	277.959
1474573532.26	278.972	277.954
1474573562.46	278.946	277.984
1474573592.68	278.881	278.017
1474573622.89	279.096	278.062
1474573653.17	279.132	278.029
1474573683.37	279.178	278.088
1474573713.63	279.383	278.132
1474573743.85	279.269	278.129
1474573774.08	279.18	278.182
1474573804.28	279.177	278.177
1474573834.51	279.529	278.203
1474573864.73	279.293	278.246
1474573894.98	279.201	278.27
1474573925.23	279.366	278.255
1474573955.49	279.245	278.295
1474573985.74	279.531	278.368
1474574015.99	279.317	278.343
1474574046.28	279.402	278.396
1474574076.5	279.634	278.383
1474574106.75	279.485	278.393
1474574137.0	279.686	278.394
1474574167.25	279.459	278.488
1474574197.5	279.443	278.45
1474574227.78	279.708	278.488
1474574258.0	279.713	278.559
1474574288.2	279.783	278.527
1474574318.51	279.678	278.572
1474574348.71	279.578	278.581
1474574378.95	279.63	278.603
1474574409.2	279.785	278.613
1474574439.41	279.874	278.689
1474574469.65	279.716	278.624
1474574499.95	279.696	278.723
1474574530.19	279.767	278.726
1474574560.44	279.619	278.738
1474574590.66	279.851	278.771
1474574620.91	279.894	278.804
1474574651.16	279.955	278.802
1474574681.41	279.713	278.846
1474574711.69	280.032	278.891
1474574741.94	279.805	278.87
1474574772.19	279.912	278.903
1474574802.4	280.145	278.893
1474574832.65	279.854	278.959
1474574862.86	279.996	278.956
1474574893.08	279.99	278.986
1474574923.31	279.981	279.002
1474574953.53	280.031	279.025
1474574983.77	280.044	279.042
1474575014.05	279.961	279.087
1474575044.27	280.045	279.117
1474575074.52	280.284	279.106
1474575104.8	280.295	279.129
1474575135.02	280.073	279.154
1474575165.27	280.197	279.188
1474575195.48	280.152	279.213
1474575225.8	280.283	279.24
1474575256.02	280.38	279.277
1474575286.27	280.271	279.252
1474575316.52	280.348	279.296
1474575346.78	280.405	279.298
1474575377.03	280.417	279.352
1474575407.32	280.422	279.369
1474575437.57	280.656	279.43
1474575467.79	280.341	279.38
1474575498.03	280.447	279.422
1474575528.31	280.418	279.464
1474575558.56	280.568	279.506
1474575588.78	280.438	279.534
1474575619.06	280.743	279.565
1474575649.28	280.569	279.535
1474575679.53	280.771	279.572
1474575709.81	280.815	279.616
1474575740.03	280.621	279.647
1474575770.28	280.808	279.659
1474575800.57	280.763	279.621
1474575830.8	280.671	279.686
1474575861.04	280.511	279.722
1474575891.33	280.831	279.707
1474575921.57	280.685	279.754
1474575951.84	280.729	279.768
1474575982.07	280.979	279.814
1474576012.29	280.916	279.826
1474576042.54	280.892	279.822
1474576072.79	280.959	279.899
1474576103.07	280.951	279.926
1474576133.33	280.842	279.906
1474576163.57	281.036	279.94
1474576193.8	281.274	279.926
1474576224.08	281.063	280.061
1474576254.31	281.175	279.988
1474576284.55	281.218	280.034
1474576314.83	281.247	280.067
1474576345.05	281.111	280.1
1474576375.31	281.348	280.146
1474576405.58	281.223	280.148
1474576435.83	281.349	280.147
1474576466.06	281.376	280.2
1474576496.33	281.359	280.227
1474576526.56	281.368	280.245
1474576556.83	281.354	280.301
1474576587.11	281.313	280.233
1474576617.31	281.367	280.291
1474576647.56	281.62	280.32
1474576677.81	281.536	280.348
1474576708.07	281.582	280.353
1474576738.32	281.501	280.401
1474576768.6	281.531	280.407
1474576798.81	281.541	280.469
1474576829.06	281.66	280.505
1474576859.34	281.513	280.454
1474576889.59	281.687	280.456
1474576919.81	281.522	280.507
1474576950.24	281.632	280.515
1474576980.46	281.806	280.534
1474577010.71	281.603	280.573
1474577040.99	281.667	280.643
1474577071.25	281.73	280.628
1474577101.5	281.718	280.604
1474577131.72	281.749	280.689
1474577161.97	281.902	280.696
1474577192.23	281.822	280.679
1474577222.51	281.712	280.772
1474577252.76	281.941	280.747
1474577282.98	281.889	280.728
1474577313.18	281.83	280.809
1474577343.42	281.97	280.806
1474577373.62	281.854	280.826
1474577403.85	281.87	280.85
1474577434.07	281.849	280.88
1474577464.36	281.873	280.877
1474577494.59	281.918	280.908
1474577524.83	281.936	280.961
1474577555.04	282.0	280.933
1474577585.29	282.256	281.003
1474577615.59	281.843	280.997
1474577645.84	282.248	280.996
1474577676.1	282.204	281.023
1474577706.37	281.948	281.106
1474577736.63	282.257	281.082
1474577766.84	282.103	281.101
1474577797.12	281.936	281.087
1474577827.33	282.058	281.159
1474577857.58	282.278	281.158
1474577887.83	282.14	281.167
1474577918.13	282.156	281.22
1474577948.38	282.169	281.184
1474577978.63	282.17	281.301
1474578008.83	282.4	281.276
1474578039.12	282.319	281.304
1474578069.34	282.483	281.323
1474578099.61	282.453	281.321
1474578129.9	282.385	281.349
1474578160.1	282.345	281.324
1474578190.35	282.245	281.373
1474578220.6	282.453	281.436
1474578250.85	282.426	281.414
1474578281.06	282.513	281.418
1474578311.37	282.647	281.42
1474578341.61	282.65	281.47
1474578371.88	282.632	281.498
1474578402.14	282.494	281.51
1474578432.39	282.474	281.559
1474578462.61	282.664	281.61
1474578492.86	282.62	281.622
1474578523.11	282.672	281.62
1474578553.36	282.633	281.632
1474578583.63	282.688	281.583
1474578613.89	282.624	281.667
1474578644.14	282.529	281.665
1474578674.36	282.739	281.746
1474578704.64	282.815	281.727
1474578734.89	282.689	281.769
1474578765.14	282.947	281.775
1474578795.37	282.876	281.798
1474578825.66	282.958	281.861
1474578855.89	282.792	281.816
1474578886.14	282.982	281.825
1474578916.35	282.927	281.858
1474578946.62	283.04	281.881
1474578976.88	282.852	281.917
1474579007.08	283.103	281.946
1474579037.3	282.972	281.929
1474579067.53	283.003	281.951
1474579097.76	283.198	282.024
1474579127.98	283.165	282.01
1474579158.21	283.231	282.051
1474579188.47	283.114	282.047
1474579218.67	283.059	282.093
1474579248.94	283.18	282.121
1474579279.19	283.241	282.102
1474579309.4	283.105	282.181
1474579339.61	283.275	282.144
1474579369.88	283.272	282.14
1474579400.09	283.338	282.198
1474579430.36	283.283	282.21
1474579460.63	283.229	282.227
1474579490.88	283.409	282.247
1474579521.12	283.375	282.202
1474579551.34	283.412	282.249
1474579581.54	283.491	282.265
1474579611.82	283.417	282.316
1474579642.08	283.303	282.309
1474579672.33	283.556	282.352
1474579702.58	283.452	282.324
1474579732.82	283.441	282.352
1474579763.07	283.721	282.4
1474579793.36	283.518	282.394
1474579823.55	283.378	282.44
1474579853.85	283.544	282.427
1474579884.06	283.513	282.438
1474579914.34	283.662	282.527
1474579944.56	283.833	282.506
1474579974.81	283.573	282.497
1474580005.09	283.812	282.533
1474580035.29	283.685	282.563
1474580065.5	283.534	282.576
1474580095.71	283.543	282.573
1474580125.97	283.691	282.56
1474580156.21	283.679	282.602
1474580186.49	283.733	282.603
1474580216.71	283.832	282.668
1474580246.96	283.691	282.669
1474580277.21	283.933	282.688
1474580307.5	283.918	282.662
1474580337.72	283.898	282.777
1474580367.96	284.041	282.777
1474580398.24	283.854	282.784
1474580428.46	284.069	282.768
1474580458.74	284.042	282.694
1474580488.99	283.767	282.796
1474580519.19	284.008	282.84
1474580549.49	283.888	282.874
1474580579.75	284.038	282.849
1474580609.97	284.148	282.871
1474580640.25	283.919	282.84
1474580670.46	284.042	282.919
1474580700.71	284.147	282.923
1474580730.96	284.137	282.92
1474580761.21	284.208	282.987
1474580791.43	284.123	283.004
1474580821.67	284.208	282.985
1474580851.97	284.081	283.02
1474580882.26	284.054	282.994
1474580912.5	283.947	283.002
1474580942.75	284.145	283.06
1474580973.0	284.27	283.074
1474581003.26	284.159	283.084
1474581033.48	284.207	283.065
1474581063.73	284.057	283.103
1474581094.01	284.094	283.085
1474581124.23	284.295	283.154
1474581154.51	284.405	283.115
1474581184.75	284.302	283.178
1474581215.0	284.322	283.21
1474581245.23	284.301	283.19
1474581275.58	284.231	283.224
1474581305.83	284.468	283.173
1474581336.09	284.433	283.256
1474581366.37	284.259	283.178
1474581396.59	284.292	283.257
1474581426.83	284.383	283.268
1474581457.12	284.494	283.332
1474581487.34	284.176	283.343
1474581517.54	284.254	283.339
1474581547.76	284.644	283.361
1474581577.99	284.317	283.34
1474581608.28	284.577	283.396
1474581638.49	284.571	283.422
1474581668.74	284.563	283.432
1474581698.99	284.396	283.447
1474581729.28	284.497	283.481
1474581759.5	284.648	283.454
1474581789.75	284.591	283.478
1474581820.0	284.38	283.472
1474581850.25	284.705	283.488
1474581880.53	284.591	283.564
1474581910.76	284.625	283.564
1474581941.01	284.494	283.602
1474581971.28	284.612	283.585
1474582001.5	284.77	283.646
1474582031.75	284.614	283.605
1474582062.0	284.749	283.571
1474582092.25	284.697	283.621
1474582122.53	284.644	283.681
1474582152.79	284.628	283.621
1474582183.01	284.879	283.676
1474582213.29	284.731	283.71
1474582243.54	284.719	283.673
1474582273.77	284.927	283.715
1474582304.01	284.881	283.763
1474582334.25	284.764	283.785
1474582364.46	284.677	283.72
1474582394.66	284.855	283.798
1474582424.87	284.883	283.811
1474582455.15	284.714	283.775
1474582485.4	284.78	283.81
1474582515.65	284.832	283.816
1474582545.89	284.868	283.873
1474582576.15	285.065	283.856
1474582606.39	284.959	283.89
1474582636.62	284.981	283.885
1474582666.9	285.087	283.911
1474582697.17	285.102	283.92
1474582727.4	284.878	283.927
1474582757.62	284.902	283.939
1474582787.84	285.039	283.942
1474582818.07	284.948	283.985
1474582848.32	285.01	283.982
1474582878.53	285.116	284.027
1474582908.78	285.219	284.027
1474582939.03	284.964	284.004
1474582969.31	285.17	284.022
1474582999.52	285.218	284.046
1474583029.8	285.183	284.011
1474583060.03	285.159	284.085
1474583090.28	285.146	284.102
1474583120.53	285.112	284.156
1474583150.81	285.166	284.13
1474583181.06	285.354	284.19
1474583211.28	285.316	284.155
1474583241.54	285.286	284.191
1474583271.79	285.332	284.189
1474583302.04	285.137	284.222
1474583332.32	285.289	284.252
1474583362.52	285.38	284.261
1474583392.78	285.348	284.293
1474583423.03	285.355	284.298
1474583453.29	285.331	284.293
1474583483.57	285.412	284.269
1474583513.8	285.538	284.306
1474583544.08	285.344	284.379
1474583574.29	285.263	284.376
1474583604.54	285.363	284.376
1474583634.74	285.51	284.362
1474583665.07	285.363	284.371
1474583695.3	285.517	284.457
1474583725.55	285.557	284.435
1474583755.8	285.5	284.441
1474583786.08	285.423	284.46
1474583816.3	285.483	284.426
1474583846.58	285.64	284.433
1474583876.83	285.427	284.486
1474583907.08	285.63	284.49
1474583937.3	285.677	284.481
1474583967.55	285.609	284.525
1474583997.81	285.445	284.508
1474584028.09	285.666	284.586
1474584058.34	285.544	284.548
1474584088.55	285.404	284.593
1474584118.8	285.473	284.565
1474584149.06	285.582	284.579
1474584179.31	285.653	284.666
1474584209.6	285.709	284.667
1474584239.81	285.621	284.643
1474584270.1	285.816	284.682
1474584300.31	285.739	284.69
1474584330.56	285.771	284.646
1474584360.84	285.79	284.66
1474584391.06	285.631	284.692
1474584421.31	285.933	284.73
1474584451.61	285.87	284.717
1474584481.85	285.94	284.733
1474584512.1	285.677	284.776
1474584542.35	285.928	284.774
1474584572.6	285.883	284.84
1474584602.85	285.847	284.808
1474584633.1	285.985	284.8
1474584663.32	285.741	284.848
1474584693.57	286.079	284.858
1474584723.86	285.752	284.871
1474584754.07	285.773	284.83
1474584784.27	285.91	284.911
1474584814.48	286.024	284.858
1474584844.7	285.903	284.917
1474584874.95	286.002	284.907
1474584905.17	286.102	284.926
1474584935.45	286.03	284.951
1474584965.71	285.978	284.908
1474584995.96	285.975	284.982
1474585026.21	286.071	285.015
1474585056.46	286.232	285.016
1474585086.71	285.887	284.963
1474585116.93	286.017	285.001
1474585147.22	286.167	285.04
1474585177.43	286.027	285.056
1474585207.68	286.033	285.063
1474585237.96	286.301	285.076
1474585268.19	286.121	285.094
1474585298.39	286.174	285.107
1474585328.64	286.008	285.09
1474585358.89	286.003	285.05
1474585389.12	286.118	285.109
1474585419.37	286.095	285.117
1474585449.62	286.326	285.156
1474585479.84	286.358	285.157
1474585510.13	286.055	285.157
1474585540.35	286.198	285.168
1474585570.62	286.187	285.165
1474585600.84	286.193	285.169
1474585631.09	286.318	285.268
1474585661.34	286.297	285.265
1474585691.59	286.255	285.282
1474585721.85	286.238	285.297
1474585752.12	286.448	285.283
1474585782.35	286.478	285.29
1474585812.63	286.323	285.291
1474585842.88	286.35	285.3
1474585873.13	286.447	285.318
1474585903.35	286.483	285.371
1474585933.64	286.541	285.347
1474585963.86	286.368	285.396
1474585994.11	286.281	285.348
1474586024.36	286.299	285.383
1474586054.61	286.472	285.38
1474586084.88	286.309	285.376
1474586115.08	286.326	285.371
1474586145.35	286.371	285.479
1474586175.63	286.608	285.47
1474586205.88	286.216	285.431
1474586236.1	286.248	285.47
1474586266.39	286.549	285.461
1474586296.61	286.494	285.535
1474586326.89	286.253	285.505
1474586357.14	286.467	285.499
1474586387.37	286.418	285.514
1474586417.65	286.483	285.507
1474586447.9	286.499	285.562
1474586478.12	286.668	285.579
1474586508.33	286.488	285.57
1474586538.61	286.374	285.614
1474586568.9	286.444	285.62
1474586599.11	286.507	285.613
1474586629.39	286.61	285.618
1474586659.61	286.652	285.639
1474586689.86	286.591	285.671
1474586720.14	286.842	285.662
1474586750.35	286.575	285.646
1474586780.62	286.515	285.698
1474586810.87	286.498	285.709
1474586841.09	286.678	285.692
1474586871.38	286.545	285.676
1474586901.66	286.611	285.692
1474586931.88	286.674	285.738
1474586962.16	286.479	285.751
1474586992.41	286.808	285.781
1474587022.66	286.735	285.781
1474587052.91	286.561	285.844
1474587083.13	286.871	285.757
1474587113.37	286.804	285.787
1474587143.62	286.741	285.825
1474587173.9	286.927	285.875
1474587204.16	286.878	285.833
1474587234.38	286.72	285.885
1474587264.67	286.669	285.866
1474587294.89	286.839	285.896
1474587325.15	286.833	285.845
1474587355.39	286.765	285.914
1474587385.64	286.918	285.92
1474587415.92	286.946	285.901
1474587446.17	286.931	285.945
1474587476.39	287.013	285.958
1474587506.67	286.895	285.919
1474587536.89	286.885	285.918
1474587567.17	286.965	285.985
1474587597.39	286.841	285.938
1474587627.63	287.017	286.029
1474587657.92	286.938	286.068
1474587688.14	287.101	286.011
1474587718.42	286.904	286.03
1474587748.66	286.896	286.043
1474587778.91	286.932	286.011
1474587809.16	286.867	286.05
1474587839.4	286.927	286.072
1474587869.68	287.083	286.075
1474587899.9	286.928	286.092
1474587930.15	286.928	286.125
1474587960.4	287.104	286.099
1474587990.65	287.077	286.073
1474588020.91	287.071	286.155
1474588051.18	287.134	286.123
1474588081.43	287.107	286.17
1474588111.66	287.304	286.186
1474588141.93	287.209	286.166
1474588172.21	287.16	286.176
1474588202.45	287.131	286.22
1474588232.7	287.231	286.258
1474588262.92	287.153	286.236
1474588293.2	287.246	286.263
1474588323.42	287.274	286.208
1474588353.66	287.102	286.224
1474588383.91	287.081	286.267
1474588414.16	287.381	286.242
1474588444.41	287.304	286.305
1474588474.66	287.347	286.241
1474588504.94	287.349	286.299
1474588535.15	287.233	286.281
1474588565.45	287.137	286.317
1474588595.7	287.355	286.352
1474588625.92	287.41	286.341
1474588656.13	287.146	286.312
1474588686.33	287.439	286.355
1474588716.53	287.284	286.369
1474588746.81	287.308	286.379
1474588777.03	287.323	286.445
1474588807.24	287.389	286.395
1474588837.52	287.266	286.443
1474588867.77	287.458	286.416
1474588898.06	287.224	286.447
1474588928.27	287.425	286.452
1474588958.52	287.252	286.493
1474588988.77	287.37	286.485
1474589019.03	287.38	286.521
1474589049.28	287.296	286.469
1474589079.53	287.416	286.504
1474589109.82	287.386	286.529
1474589140.08	287.44	286.531
1474589170.29	287.424	286.527
1474589200.54	287.354	286.495
1474589230.79	287.358	286.55
1474589261.0	287.388	286.563
1474589291.28	287.504	286.553
1474589321.58	287.47	286.611
1474589351.79	287.498	286.614
1474589382.04	287.503	286.609
1474589412.32	287.492	286.607
1474589442.54	287.375	286.64
1474589472.79	287.412	286.638
1474589502.99	287.528	286.62
1474589533.22	287.661	286.619
1474589563.45	287.448	286.65
1474589593.73	287.486	286.691
1474589623.95	287.573	286.636
1474589654.23	287.661	286.661
1474589684.44	287.737	286.641
1474589714.72	287.598	286.692
1474589744.98	287.412	286.717
1474589775.2	287.6	286.699
1474589805.48	287.658	286.756
1474589835.7	287.776	286.803
1474589865.95	287.695	286.76
1474589896.19	287.726	286.738
1474589926.44	287.583	286.794
1474589956.73	287.699	286.745
1474589986.98	287.633	286.74
1474590017.21	287.813	286.809
1474590047.49	287.655	286.851
1474590077.71	287.515	286.85
1474590107.96	287.737	286.8
1474590138.21	287.7	286.868
1474590168.47	287.819	286.849
1474590198.74	287.94	286.826
1474590228.95	287.653	286.864
1474590259.24	287.956	286.901
1474590289.46	287.703	286.877
1474590319.71	287.91	286.875
1474590349.96	287.852	286.907
1474590380.24	287.649	286.963
1474590410.47	287.77	286.93
1474590440.71	288.005	286.89
1474590470.97	287.768	286.939
1474590501.22	287.749	287.018
1474590531.47	287.948	286.962
1474590561.67	287.692	286.996
1474590591.88	287.967	286.973
1474590622.08	287.947	287.023
1474590652.32	287.661	287.005
1474590682.61	288.016	286.985
1474590712.86	287.968	286.998
1474590743.12	287.725	287.021
1474590773.32	288.04	287.052
1474590803.61	287.898	287.066
1474590833.83	287.801	287.012
1474590864.08	287.931	287.063
1474590894.37	288.025	287.028
1474590924.59	287.987	287.095
1474590954.85	288.039	287.101
1474590985.11	288.022	287.09
1474591015.37	288.14	287.105
1474591045.58	288.04	287.135
1474591075.86	287.816	287.104
1474591106.08	288.149	287.14
1474591136.36	288.161	287.141
1474591166.58	287.904	287.162
1474591196.83	287.984	287.177
1474591227.08	288.081	287.174
1474591257.33	288.0	287.195
1474591287.58	288.108	287.164
1474591317.88	287.92	287.217
1474591348.12	288.0	287.203
1474591378.34	288.129	287.186
1474591408.63	288.007	287.245
1474591438.88	287.902	287.252
1474591469.09	288.143	287.223
1474591499.29	288.02	287.269
1474591529.49	288.181	287.254
1474591559.74	288.195	287.288
1474591589.99	288.133	287.229
1474591620.29	288.131	287.26
1474591650.5	288.291	287.272
1474591680.74	288.215	287.262
1474591711.02	288.283	287.278
1474591741.28	288.121	287.265
1474591771.53	288.348	287.264
1474591801.79	288.304	287.33
1474591832.01	288.023	287.327
1474591862.22	288.135	287.382
1474591892.54	288.43	287.41
1474591922.74	288.087	287.383
1474591953.04	288.198	287.406
1474591983.26	288.455	287.374
1474592013.5	288.084	287.385
1474592043.78	288.293	287.359
1474592074.03	288.399	287.389
1474592104.25	288.301	287.421
1474592134.5	288.114	287.455
1474592164.78	288.272	287.428
1474592195.01	288.174	287.449
1474592225.3	288.38	287.472
1474592255.52	288.314	287.448
1474592285.77	288.411	287.477
1474592316.05	288.184	287.453
1474592346.28	288.167	287.483
1474592376.56	288.24	287.466
1474592406.77	288.419	287.543
1474592437.02	288.21	287.466
1474592467.26	288.367	287.524
1474592497.55	288.471	287.485
1474592527.76	288.461	287.51
1474592558.01	288.414	287.558
1474592588.26	288.369	287.515
1474592618.51	288.332	287.572
1474592648.8	288.527	287.589
1474592679.05	288.38	287.511
1474592709.28	288.489	287.554
1474592739.56	288.335	287.589
1474592769.81	288.508	287.574
1474592800.03	288.471	287.591
1474592830.28	288.399	287.551
1474592860.53	288.35	287.613
1474592890.81	288.608	287.622
1474592921.06	288.419	287.551
1474592951.31	288.604	287.691
1474592981.53	288.511	287.647
1474593011.81	288.539	287.656
1474593042.05	288.574	287.669
1474593072.28	288.55	287.66
1474593102.53	288.365	287.634
1474593132.78	288.555	287.682
1474593163.04	288.647	287.68
1474593193.29	288.37	287.678
1474593223.58	288.593	287.691
1474593253.78	288.648	287.725
1474593284.04	288.611	287.719
1474593314.29	288.585	287.738
1474593344.54	288.556	287.758
1474593374.82	288.498	287.739
1474593405.08	288.729	287.754
1474593435.32	288.484	287.739
1474593465.54	288.735	287.783
1474593495.79	288.568	287.81
1474593526.07	288.583	287.745
1474593556.31	288.721	287.811
1474593586.52	288.627	287.846
1474593616.83	288.849	287.805
1474593647.03	288.725	287.878
1474593677.3	288.895	287.858
1474593707.59	288.727	287.852
1474593737.93	288.624	287.87
1474593768.13	288.924	287.871
1474593798.43	288.723	287.918
1474593828.68	288.641	287.846
1474593858.93	288.695	287.879
1474593889.15	288.71	287.865
1474593919.43	288.667	287.912
1474593949.68	288.642	287.844
1474593979.93	288.796	287.905
1474594010.15	288.702	287.87
1474594040.43	288.956	287.89
1474594070.68	288.73	287.919
1474594100.89	289.063	287.906
1474594131.11	288.799	288.006
1474594161.35	288.897	287.942
1474594191.57	288.685	287.942
1474594221.82	288.997	287.921
1474594252.06	288.953	288.016
1474594282.34	288.671	287.96
1474594312.59	288.912	287.96
1474594342.84	288.858	288.006
1474594373.09	288.747	288.001
1474594403.34	288.902	288.006
1474594433.56	288.817	288.003
1474594463.84	288.932	288.01
1474594494.07	288.922	288.039
1474594524.36	288.826	288.041
1474594554.58	289.024	288.036
1474594584.83	288.842	288.029
1474594615.1	288.752	288.003
1474594645.33	288.982	288.02
1474594675.58	289.036	288.083
1474594705.83	288.791	288.043
1474594736.08	289.024	288.06
1474594766.36	288.936	288.054
1474594796.61	289.014	288.09
1474594826.85	288.989	288.019
1474594857.07	288.83	288.107
1474594887.36	289.043	288.132
1474594917.57	289.091	288.115
1474594947.83	288.999	288.122
1474594978.12	289.049	288.076
1474595008.34	288.95	288.128
1474595038.62	288.971	288.159
1474595068.87	289.106	288.19
1474595099.11	288.892	288.145
1474595129.36	289.134	288.166
1474595159.59	289.092	288.147
1474595189.87	289.094	288.193
1474595220.13	289.013	288.229
1474595250.34	288.972	288.239
1474595280.62	289.084	288.212
1474595310.87	289.125	288.219
1474595341.08	289.21	288.219
1474595371.33	289.207	288.201
1474595401.62	289.077	288.225
1474595431.88	289.089	288.264
1474595462.1	288.919	288.264
1474595492.35	289.072	288.228
1474595522.6	289.018	288.222
1474595552.85	289.016	288.21
1474595583.1	289.119	288.228
1474595613.34	289.135	288.276
1474595643.59	289.253	288.274
1474595673.88	289.302	288.266
1474595704.1	289.051	288.273
1474595734.38	289.062	288.257
1474595764.63	289.275	288.326
1474595794.85	289.251	288.303
1474595825.09	289.228	288.345
1474595855.35	289.298	288.336
1474595885.63	289.039	288.312
1474595915.87	289.199	288.386
1474595946.14	289.37	288.305
1474595976.39	289.173	288.369
1474596006.64	289.196	288.394
1474596036.86	289.398	288.358
1474596067.11	289.156	288.383
1474596097.36	289.203	288.351
1474596127.6	289.392	288.375
1474596157.86	289.4	288.384
1474596188.11	289.379	288.412
1474596218.39	289.345	288.39
1474596248.64	289.23	288.485
1474596278.89	289.359	288.423
1474596309.11	289.164	288.432
1474596339.33	289.351	288.447
1474596369.62	289.241	288.415
1474596399.9	289.351	288.48
1474596430.12	289.334	288.492
1474596460.37	289.284	288.459
1474596490.62	289.268	288.47
1474596520.9	289.488	288.509
1474596551.15	289.418	288.509
1474596581.37	289.404	288.454
1474596611.62	289.422	288.457
1474596642.01	289.258	288.52
1474596672.21	289.396	288.469
1474596702.47	289.319	288.523
1474596732.72	289.389	288.533
1474596762.93	289.453	288.472
1474596793.16	289.599	288.571
1474596823.38	289.505	288.526
1474596853.64	289.339	288.544
1474596883.88	289.159	288.535
1474596914.14	289.457	288.543
1474596944.46	289.453	288.515
1474596974.76	289.532	288.561
1474597004.98	289.469	288.529
1474597035.26	289.451	288.525
1474597065.48	289.312	288.544
1474597095.76	289.586	288.6
1474597125.98	289.348	288.556
1474597156.25	289.585	288.617
1474597186.52	289.487	288.608
1474597216.73	289.313	288.628
1474597247.02	289.465	288.637
1474597277.23	289.563	288.599
1474597307.52	289.474	288.664
1474597337.78	289.557	288.664
1474597368.03	289.716	288.641
1474597398.28	289.688	288.633
1474597428.52	289.596	288.607
1474597458.74	289.599	288.647
1474597488.99	289.678	288.67
1474597519.24	289.546	288.699
1474597549.49	289.428	288.679
1474597579.74	289.565	288.742
1474597610.0	289.62	288.671
1474597640.24	289.543	288.702
1474597670.5	289.643	288.73
1474597700.79	289.389	288.697
1474597731.04	289.454	288.726
1474597761.29	289.601	288.716
1474597791.5	289.541	288.637
1474597821.76	289.748	288.695
1474597852.04	289.627	288.72
1474597882.29	289.721	288.73
1474597912.5	289.794	288.767
1474597942.75	289.543	288.772
1474597973.0	289.607	288.764
1474598003.25	289.815	288.736
1474598033.5	289.816	288.794
1474598063.75	289.558	288.734
1474598093.97	289.622	288.758
1474598124.29	289.511	288.744
1474598154.55	289.695	288.791
1474598184.8	289.633	288.829
1474598215.05	289.706	288.807
1474598245.27	289.575	288.796
1474598275.51	289.517	288.805
1474598305.8	289.804	288.819
1474598336.05	289.554	288.799
1474598366.3	289.697	288.818
1474598396.55	289.701	288.841
1474598426.76	289.712	288.781
1474598457.05	289.532	288.841
1474598487.26	289.552	288.805
1474598517.52	289.765	288.839
1474598547.76	289.764	288.868
1474598578.05	289.664	288.864
1474598608.28	289.743	288.833
1474598638.56	289.603	288.851
1474598668.78	289.663	288.855
1474598699.06	289.614	288.903
1474598729.26	289.989	288.864
1474598759.49	289.825	288.886
1474598789.8	289.775	288.925
1474598820.05	289.751	288.89
1474598850.3	289.733	288.849
1474598880.56	289.838	288.913
1474598910.78	289.84	288.915
1474598941.02	289.924	288.911
1474598971.27	289.767	288.929
1474599001.53	289.906	288.923
1474599031.81	289.713	288.908
1474599062.07	289.923	288.969
1474599092.33	290.036	288.932
1474599122.53	289.796	288.888
1474599152.84	290.131	288.961
1474599183.07	289.946	288.936
1474599213.32	290.047	288.974
1474599243.57	289.799	288.995
1474599273.79	289.933	288.971
1474599304.03	289.936	288.99
1474599334.29	290.131	288.986
1474599364.53	289.878	289.001
1474599394.82	289.87	289.03
1474599425.03	289.899	289.0
1474599455.33	289.868	288.986
1474599485.57	289.771	289.033
1474599515.84	289.827	288.974
1474599546.05	289.871	288.987
